"p","label"
"http://orkg.org/orkg/predicate/P34039","Gesellschaft zur Zeit der Konzeptentwicklung"
"http://orkg.org/orkg/predicate/P34040","Staatsform zur Zeit der Konzeptentwicklung"
"http://orkg.org/orkg/predicate/P34041","Soziale Arbeit als Institution"
"http://orkg.org/orkg/predicate/P34042","gesellschaftliche Funktion Sozialer Arbeit"
"http://orkg.org/orkg/predicate/P34043","Auftraggeber"
"http://orkg.org/orkg/predicate/P34044","Funktion Sozialer Arbeit"
"http://orkg.org/orkg/predicate/P34045","Adressat*innen"
"http://orkg.org/orkg/predicate/P34046","Perspektive/Ziel Sozialer Arbeit"
"http://orkg.org/orkg/predicate/P34047","Vergesellschaftungsprozess"
"http://orkg.org/orkg/predicate/P34048","Ressourcen"
"http://orkg.org/orkg/predicate/P34049","Definitionsmacht"
"http://orkg.org/orkg/predicate/P34050","Macht von - Macht über"
"http://orkg.org/orkg/predicate/P34051","Repräsentationsform"
"http://orkg.org/orkg/predicate/P34052","Lebenslage Adressat*innen"
"http://orkg.org/orkg/predicate/P34053","Lebenslage Sozialarbeiter*innen"
"http://orkg.org/orkg/predicate/P34054","angestrebte Macht der Adressat*innen"
"http://orkg.org/orkg/predicate/P34055","Ebene der Verhandlung"
"http://orkg.org/orkg/predicate/P34056","Bewegungshintergrund"
"http://orkg.org/orkg/predicate/P34059","number of papers"
"http://orkg.org/orkg/predicate/P34060","Number of concepts"
"http://orkg.org/orkg/predicate/P34061","Text coverage"
"http://orkg.org/orkg/predicate/P34062","Concept types"
"http://orkg.org/orkg/predicate/P34063","Dataset name"
"http://orkg.org/orkg/predicate/P34065","Material"
"http://orkg.org/orkg/predicate/P34066","Data"
"http://orkg.org/orkg/predicate/P34067","Process"
"http://orkg.org/orkg/predicate/P34068","Method"
"http://orkg.org/orkg/predicate/P34069","Process"
"http://orkg.org/orkg/predicate/P34070","Material"
"http://orkg.org/orkg/predicate/P34071","Data"
"http://orkg.org/orkg/predicate/P34072","Method"
"http://orkg.org/orkg/predicate/P34075","Knowledge Graph Type"
"http://orkg.org/orkg/predicate/P34076","Knowledge Graph Semantics"
"http://orkg.org/orkg/predicate/P34077","Knowledge Graph Selection"
"http://orkg.org/orkg/predicate/P34078","Reuse Of Knowledge Graph"
"http://orkg.org/orkg/predicate/P34079","Number Of Knowledge Graphs"
"http://orkg.org/orkg/predicate/P34080","Machine Learning Input"
"http://orkg.org/orkg/predicate/P34081","Machine Learning Method"
"http://orkg.org/orkg/predicate/P34082","Machine Learning Task"
"http://orkg.org/orkg/predicate/P34083","Machine Learning Model Integration"
"http://orkg.org/orkg/predicate/P34084","Explanation Form"
"http://orkg.org/orkg/predicate/P34085","Explanation Type"
"http://orkg.org/orkg/predicate/P34086","Explanation Interpretability"
"http://orkg.org/orkg/predicate/P34087","do not incorporate"
"http://orkg.org/orkg/predicate/P34088","above it"
"http://orkg.org/orkg/predicate/P34089","constructs and labels"
"http://orkg.org/orkg/predicate/P34090","To capture"
"http://orkg.org/orkg/predicate/P34091","have"
"http://orkg.org/orkg/predicate/P34092","used in"
"http://orkg.org/orkg/predicate/P34093","dimensions"
"http://orkg.org/orkg/predicate/P34094","updating"
"http://orkg.org/orkg/predicate/P34095","gradient clipping"
"http://orkg.org/orkg/predicate/P34097","Material"
"http://orkg.org/orkg/predicate/P34098","about species"
"http://orkg.org/orkg/predicate/P34099","Has information processing paradigm"
"http://orkg.org/orkg/predicate/P34100","on research field"
"http://orkg.org/orkg/predicate/P34101","analysis aspect"
"http://orkg.org/orkg/predicate/P34102","Has Kaggle Competition"
"http://orkg.org/orkg/predicate/P34103","Has benchmark"
"http://orkg.org/orkg/predicate/P34108","Material"
"http://orkg.org/orkg/predicate/P34109","Has lower limit for 95% confidence interval "
"http://orkg.org/orkg/predicate/P34110","Has upper limit for 95% confidence interval"
"http://orkg.org/orkg/predicate/P34111","Performance:Precision"
"http://orkg.org/orkg/predicate/P34112","Performance:Sensitivity"
"http://orkg.org/orkg/predicate/P34113","Performance:Specificity"
"http://orkg.org/orkg/predicate/P34114","Performance:NPV"
"http://orkg.org/orkg/predicate/P34115","Computational intelligence technologie"
"http://orkg.org/orkg/predicate/P34116","AUROC"
"http://orkg.org/orkg/predicate/P34117","AUCPR"
"http://orkg.org/orkg/predicate/P34118","PPV"
"http://orkg.org/orkg/predicate/P34119","C Statistic"
"http://orkg.org/orkg/predicate/P34120","Goodness of fit: Loss"
"http://orkg.org/orkg/predicate/P34121","Chi-Square"
"http://orkg.org/orkg/predicate/P34122","NDCG"
"http://orkg.org/orkg/predicate/P34123","R^2"
"http://orkg.org/orkg/predicate/P34125","Material"
"http://orkg.org/orkg/predicate/P34126","Process"
"http://orkg.org/orkg/predicate/P34127","Method"
"http://orkg.org/orkg/predicate/P34128","R70803"
"http://orkg.org/orkg/predicate/P34129","R70805"
"http://orkg.org/orkg/predicate/P34130","R70807"
"http://orkg.org/orkg/predicate/P34131","R70809"
"http://orkg.org/orkg/predicate/P34132","R70811"
"http://orkg.org/orkg/predicate/P34133","R70821"
"http://orkg.org/orkg/predicate/P34134","R70823"
"http://orkg.org/orkg/predicate/P34135","R70825"
"http://orkg.org/orkg/predicate/P34136","DBMS"
"http://orkg.org/orkg/predicate/P34137","Content"
"http://orkg.org/orkg/predicate/P34138","Has web application"
"http://orkg.org/orkg/predicate/P34139","Query language"
"http://orkg.org/orkg/predicate/P34140","Results format"
"http://orkg.org/orkg/predicate/P34366","Assay measurement type"
"http://orkg.org/orkg/predicate/P34367","Has assay footprint"
"http://orkg.org/orkg/predicate/P34368","Has assay format"
"http://orkg.org/orkg/predicate/P34369","Has assay method"
"http://orkg.org/orkg/predicate/P34370","Has assay phase characteristic"
"http://orkg.org/orkg/predicate/P34371","Has assay title"
"http://orkg.org/orkg/predicate/P34372","Has confirmatory assay"
"http://orkg.org/orkg/predicate/P34373","Has endpoint"
"http://orkg.org/orkg/predicate/P34374","Has incubation time value"
"http://orkg.org/orkg/predicate/P34492","Assay measurement type"
"http://orkg.org/orkg/predicate/P34493","Has assay footprint"
"http://orkg.org/orkg/predicate/P34494","Has assay format"
"http://orkg.org/orkg/predicate/P34495","Has assay method"
"http://orkg.org/orkg/predicate/P34496","Has assay phase characteristic"
"http://orkg.org/orkg/predicate/P34497","Has assay title"
"http://orkg.org/orkg/predicate/P34498","Has confirmatory assay"
"http://orkg.org/orkg/predicate/P34499","Has endpoint"
"http://orkg.org/orkg/predicate/P34500","Has incubation time value"
"http://orkg.org/orkg/predicate/P34510","Assay measurement type"
"http://orkg.org/orkg/predicate/P34511","Has assay footprint"
"http://orkg.org/orkg/predicate/P34512","Has assay format"
"http://orkg.org/orkg/predicate/P34513","Has assay method"
"http://orkg.org/orkg/predicate/P34514","Has assay phase characteristic"
"http://orkg.org/orkg/predicate/P34515","Has assay title"
"http://orkg.org/orkg/predicate/P34516","Has confirmatory assay"
"http://orkg.org/orkg/predicate/P34517","Has endpoint"
"http://orkg.org/orkg/predicate/P34518","Has incubation time value"
"http://orkg.org/orkg/predicate/P34527","Assay measurement type"
"http://orkg.org/orkg/predicate/P34528","Has assay footprint"
"http://orkg.org/orkg/predicate/P34529","Has assay format"
"http://orkg.org/orkg/predicate/P34530","Has assay method"
"http://orkg.org/orkg/predicate/P34531","Has assay title"
"http://orkg.org/orkg/predicate/P34532","Has confirmatory assay"
"http://orkg.org/orkg/predicate/P34533","Has endpoint"
"http://orkg.org/orkg/predicate/P34534","Has incubation time value"
"http://orkg.org/orkg/predicate/P34538","Has assay method"
"http://orkg.org/orkg/predicate/P34542","Has endpoint"
"http://orkg.org/orkg/predicate/P34544","Material"
"http://orkg.org/orkg/predicate/P34545","Data"
"http://orkg.org/orkg/predicate/P34546","Material"
"http://orkg.org/orkg/predicate/P34547","Data"
"http://orkg.org/orkg/predicate/P34548","Material"
"http://orkg.org/orkg/predicate/P34549","Data"
"http://orkg.org/orkg/predicate/P34550","Material"
"http://orkg.org/orkg/predicate/P34551","Data"
"http://orkg.org/orkg/predicate/P34552","Material"
"http://orkg.org/orkg/predicate/P34553","Data"
"http://orkg.org/orkg/predicate/P34563","has cell line"
"http://orkg.org/orkg/predicate/P34564","has preparation method"
"http://orkg.org/orkg/predicate/P34589","Details"
"http://orkg.org/orkg/predicate/P34590","Entity type"
"http://orkg.org/orkg/predicate/P34591","provides API"
"http://orkg.org/orkg/predicate/P34592","uses identifier system"
"http://orkg.org/orkg/predicate/P34593","Mapping to other identifiers"
"http://orkg.org/orkg/predicate/P34594","Number of entities"
"http://orkg.org/orkg/predicate/P34595","Data dump"
"http://orkg.org/orkg/predicate/P34596","Metadata schema"
"http://orkg.org/orkg/predicate/P34597","provided services"
"http://orkg.org/orkg/predicate/P34598","Used by"
"http://orkg.org/orkg/predicate/P35000","Sentence Classifier"
"http://orkg.org/orkg/predicate/P35001","Handles imbalanced sentences"
"http://orkg.org/orkg/predicate/P35002","Augments with silver-labeled test data"
"http://orkg.org/orkg/predicate/P35003","Scientific Terms and Relations Extraction"
"http://orkg.org/orkg/predicate/P35004","hazard ratio"
"http://orkg.org/orkg/predicate/P35005","Triples Extraction"
"http://orkg.org/orkg/predicate/P35006","Additional Component"
"http://orkg.org/orkg/predicate/P35007","Category 1"
"http://orkg.org/orkg/predicate/P35008","Category 2"
"http://orkg.org/orkg/predicate/P35009","data proportion"
"http://orkg.org/orkg/predicate/P35010","Category 3"
"http://orkg.org/orkg/predicate/P35011","Category 4"
"http://orkg.org/orkg/predicate/P35012","Category 5"
"http://orkg.org/orkg/predicate/P35013","Category 6"
"http://orkg.org/orkg/predicate/P35023","Only Phrases Extraction Performance F-score"
"http://orkg.org/orkg/predicate/P35024","MVC-Based technology"
"http://orkg.org/orkg/predicate/P35025","SOA Integration technology"
"http://orkg.org/orkg/predicate/P35026","Real time support"
"http://orkg.org/orkg/predicate/P35027","Heterogeneous Data Sources"
"http://orkg.org/orkg/predicate/P35028","Dynamic UI"
"http://orkg.org/orkg/predicate/P35029","Semi-pipelined Triples Performance F-score"
"http://orkg.org/orkg/predicate/P35030","Only Triples Extraction Performance F-score"
"http://orkg.org/orkg/predicate/P35031","End-to-end System Performance F-score"
"http://orkg.org/orkg/predicate/P35032","Pipelined Phrases Extraction Performance F-score"
"http://orkg.org/orkg/predicate/P35033","Pipelined Triples Extraction Performance F-score"
"http://orkg.org/orkg/predicate/P35034","Has ORKG Paper"
"http://orkg.org/orkg/predicate/P35035","Team Name"
"http://orkg.org/orkg/predicate/P35036","Concentration"
"http://orkg.org/orkg/predicate/P35038","total_cochlear_length"
"http://orkg.org/orkg/predicate/P35043","OHC_count"
"http://orkg.org/orkg/predicate/P35045","Economy"
"http://orkg.org/orkg/predicate/P35046","Education"
"http://orkg.org/orkg/predicate/P35047","Environment and climate change"
"http://orkg.org/orkg/predicate/P35048","Finance"
"http://orkg.org/orkg/predicate/P35049","Governance"
"http://orkg.org/orkg/predicate/P35050","Health"
"http://orkg.org/orkg/predicate/P35051","Housing"
"http://orkg.org/orkg/predicate/P35052","Population and social conditions"
"http://orkg.org/orkg/predicate/P35053","Recreation"
"http://orkg.org/orkg/predicate/P35054","Safty"
"http://orkg.org/orkg/predicate/P35055","Solid waste"
"http://orkg.org/orkg/predicate/P35056","Sport and culture"
"http://orkg.org/orkg/predicate/P35057","Telecommunication"
"http://orkg.org/orkg/predicate/P35058","Transportation"
"http://orkg.org/orkg/predicate/P35059","Urban/local agriculture and food security"
"http://orkg.org/orkg/predicate/P35060","Urban planning"
"http://orkg.org/orkg/predicate/P35061","Wastewater"
"http://orkg.org/orkg/predicate/P35062","Water"
"http://orkg.org/orkg/predicate/P35063","Planet"
"http://orkg.org/orkg/predicate/P35064","Prosperity"
"http://orkg.org/orkg/predicate/P35065","Number of indicators"
"http://orkg.org/orkg/predicate/P35066","Society and culture"
"http://orkg.org/orkg/predicate/P35067","People"
"http://orkg.org/orkg/predicate/P35069","visualizes information of"
"http://orkg.org/orkg/predicate/P35070","includes a concept"
"http://orkg.org/orkg/predicate/P35071","has topic"
"http://orkg.org/orkg/predicate/P35072","Material"
"http://orkg.org/orkg/predicate/P35074","Author(s) ID"
"http://orkg.org/orkg/predicate/P35075","Source title"
"http://orkg.org/orkg/predicate/P35076","Volume"
"http://orkg.org/orkg/predicate/P35077","Issue"
"http://orkg.org/orkg/predicate/P35078","Page start"
"http://orkg.org/orkg/predicate/P35079","Page end"
"http://orkg.org/orkg/predicate/P35080","Cited by"
"http://orkg.org/orkg/predicate/P35081","Author Keywords"
"http://orkg.org/orkg/predicate/P35082","Publication Stage"
"http://orkg.org/orkg/predicate/P35083","Open Access"
"http://orkg.org/orkg/predicate/P35084","EID"
"http://orkg.org/orkg/predicate/P35085","Index Keywords"
"http://orkg.org/orkg/predicate/P35086","Art. No."
"http://orkg.org/orkg/predicate/P35087","Page count"
"http://orkg.org/orkg/predicate/P35088","Has research method"
"http://orkg.org/orkg/predicate/P35090","Human values or emotions"
"http://orkg.org/orkg/predicate/P35091","Material"
"http://orkg.org/orkg/predicate/P35093","Concepts"
"http://orkg.org/orkg/predicate/P35094","Has graphical user interface"
"http://orkg.org/orkg/predicate/P35095","Has purpose"
"http://orkg.org/orkg/predicate/P35096","Supports tasks"
"http://orkg.org/orkg/predicate/P35098","Provides funtionality"
"http://orkg.org/orkg/predicate/P35099","is supported by"
"http://orkg.org/orkg/predicate/P35100","Number of surveyed papers"
"http://orkg.org/orkg/predicate/P35101","has research question"
"http://orkg.org/orkg/predicate/P35102","has sample"
"http://orkg.org/orkg/predicate/P35103","has results"
"http://orkg.org/orkg/predicate/P35104","has answer to research question"
"http://orkg.org/orkg/predicate/P35105","has hypotheses"
"http://orkg.org/orkg/predicate/P35106","Null hypothesis"
"http://orkg.org/orkg/predicate/P35107","Alternative hypothesis"
"http://orkg.org/orkg/predicate/P35108","Treatments"
"http://orkg.org/orkg/predicate/P35109","has dependent variables"
"http://orkg.org/orkg/predicate/P35110","has subject selection method"
"http://orkg.org/orkg/predicate/P35112","has rewards"
"http://orkg.org/orkg/predicate/P35113","scale type"
"http://orkg.org/orkg/predicate/P35114","Normal distribution"
"http://orkg.org/orkg/predicate/P35115","Tests"
"http://orkg.org/orkg/predicate/P35116","number of groups"
"http://orkg.org/orkg/predicate/P35117","Significance level"
"http://orkg.org/orkg/predicate/P35118","Application field"
"http://orkg.org/orkg/predicate/P35119","Number of ontologies referenced"
"http://orkg.org/orkg/predicate/P35120","scientific papers mentionned describing the ontology"
"http://orkg.org/orkg/predicate/P35121","Material"
"http://orkg.org/orkg/predicate/P35122","Data"
"http://orkg.org/orkg/predicate/P35123","Method"
"http://orkg.org/orkg/predicate/P35124","Process"
"http://orkg.org/orkg/predicate/P35125","Has experimental procedure"
"http://orkg.org/orkg/predicate/P35126","Group"
"http://orkg.org/orkg/predicate/P35127","Background"
"http://orkg.org/orkg/predicate/P35129","W-value"
"http://orkg.org/orkg/predicate/P35130","is significant"
"http://orkg.org/orkg/predicate/P35131","Interpretation"
"http://orkg.org/orkg/predicate/P35132","t-value"
"http://orkg.org/orkg/predicate/P35133","Statistical tests"
"http://orkg.org/orkg/predicate/P35136","HQS"
"http://orkg.org/orkg/predicate/P35137","Sentences Extraction Performance F-score"
"http://orkg.org/orkg/predicate/P35138","Associated Data"
"http://orkg.org/orkg/predicate/P35139","Inferential statistic results"
"http://orkg.org/orkg/predicate/P35140","Descriptive statistic results"
"http://orkg.org/orkg/predicate/P35141","Group 1 using ReqVidA"
"http://orkg.org/orkg/predicate/P35142","Group 2 using text editor"
"http://orkg.org/orkg/predicate/P35143","U-value"
"http://orkg.org/orkg/predicate/P35144","Group 1 using the vision video"
"http://orkg.org/orkg/predicate/P35145","Group 2 using the image set"
"http://orkg.org/orkg/predicate/P35146","Software features"
"http://orkg.org/orkg/predicate/P35147","Compound of interest"
"http://orkg.org/orkg/predicate/P35148","Vegetable source"
"http://orkg.org/orkg/predicate/P35149","Electrode design"
"http://orkg.org/orkg/predicate/P35150","Lowest Electric field  (V/cm)"
"http://orkg.org/orkg/predicate/P35151","Highest Electric field (V/cm)"
"http://orkg.org/orkg/predicate/P35152","Lowest number of pulses"
"http://orkg.org/orkg/predicate/P35153","Highest number of pulses"
